----- RESPONSE DELIMITER -----
ID: Spain_411
----- RESPONSE DELIMITER -----
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NOT_DISCUSSED
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: CNIL issued formal notice to FRANCETEST following security breach affecting COVID-19 antigen test results website. On-site inspection revealed persistent security deficiencies despite initial measures taken. Company ordered to comply with Article 32 GDPR security requirements within 2 months.
Answer 76: NOT_DISCUSSED
Answer 77: 32
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_13
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: National Commission for Information Technology and Civil Liberties
Answer 3: NO
Answer 4: 2019
Answer 5: 1
Answer 6: 1
Answer 7: GOOGLE LLC
Answer 8: PRIVATE
Answer 9: VERY_LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: DIGITAL_SERVICES
Answer 13: NOT_APPLICABLE
Answer 14: MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: YES
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: INVALID
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: Google claimed consent as legal basis for advertising personalization processing; DPA found consent not validly obtained due to lack of transparency, information fragmentation, and pre-ticked default settings that didn't constitute specific positive action
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 50000000
Answer 55: EUR
Answer 56: YES
Answer 57: 109700000000
Answer 58: USD
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: AGGRAVATING
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: YES
Answer 73: NOT_APPLICABLE
Answer 74: WP244;WP260;WP250
Answer 75: CNIL fined Google €50 million for GDPR violations related to Android account creation process. The DPA found Google failed to provide transparent information about data processing purposes (particularly advertising personalization) and did not obtain valid consent for ad personalization. The violations concerned massive data processing operations affecting millions of users through scattered information architecture and pre-ticked default settings.
Answer 76: The DPA considered the nature/gravity/duration as aggravating due to ongoing violations affecting fundamental rights. The categories of personal data affected were aggravating due to the massive and intrusive nature of processing. Other aggravating factors included the scale of processing and economic model benefits.
Answer 77: 6;12;13
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_14
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: Commission nationale de l'informatique et des libertés
Answer 3: NO
Answer 4: 2019
Answer 5: 5
Answer 6: 1
Answer 7: SERGIC
Answer 8: PRIVATE
Answer 9: LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: HOUSING_TOURISM
Answer 13: NOT_APPLICABLE
Answer 14: PROBLEMATIC_THIRD_PARTY_SHARING_STATED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: YES
Answer 19: NOT_DISCUSSED
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: BREACHED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: YES
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NOT_DISCUSSED
Answer 48: NOT_DISCUSSED
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: YES
Answer 54: 400000
Answer 55: EUR
Answer 56: YES
Answer 57: 43000000
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: MITIGATING
Answer 62: AGGRAVATING
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: YES
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: SERGIC failed to implement appropriate security measures on its website, allowing unauthorized access to tenant applicants' personal documents through a URL manipulation vulnerability. The company was aware of the security flaw since March 2018 but took six months to implement a definitive fix. The CNIL found violations of Articles 5 (storage limitation) and 32 (security) of GDPR due to excessive data retention and inadequate security controls.
Answer 76: The DPA systematically discussed Article 83(2) factors. The nature/gravity/duration was aggravating due to the six-month vulnerability period. The intentional/negligent character was aggravating as the company prioritized system stability over security. Actions to mitigate damage were mitigating as the company eventually fixed the vulnerability. Technical measures were aggravating due to the fundamental security flaw. Data categories were aggravating due to sensitive personal information.
Answer 77: 5;32
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_15
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: National Commission for Information Technology and Civil Liberties
Answer 3: NO
Answer 4: 2019
Answer 5: 11
Answer 6: 1
Answer 7: FUTURA INTERNATIONALE
Answer 8: PRIVATE
Answer 9: SME
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: OTHER
Answer 13: insulation;heat pumps;windows
Answer 14: MARKETING;PROBLEMATIC_THIRD_PARTY_SHARING_STATED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: YES
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 500000
Answer 55: EUR
Answer 56: YES
Answer 57: 27647300
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: MITIGATING
Answer 62: AGGRAVATING
Answer 63: NOT_DISCUSSED
Answer 64: AGGRAVATING
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: AGGRAVATING
Answer 70: YES
Answer 71: YES_FIRST_TIME
Answer 72: NO
Answer 73: NOT_APPLICABLE
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_16
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: National Commission for Informatics and Freedoms
Answer 3: NO
Answer 4: 2020
Answer 5: 7
Answer 6: 1
Answer 7: SPARTOO SAS
Answer 8: PRIVATE
Answer 9: SME
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: RETAIL
Answer 13: NOT_APPLICABLE
Answer 14: RECRUITMENT_AND_HR;PROBLEMATIC_THIRD_PARTY_SHARING_STATED
Answer 15: NO
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: YES
Answer 19: NOT_DISCUSSED
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: BREACHED
Answer 24: NOT_DISCUSSED
Answer 25: BREACHED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: EMPLOYEES
Answer 30: INVALID
Answer 31: VALID
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: VALID
Answer 36: The company claimed consent as legal basis for all processing but DPA found some processing must be based on contract or legitimate interests instead;DPA found granular information about legal bases was required but not provided
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: BREACHED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 250000
Answer 55: EUR
Answer 56: YES
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: MITIGATING
Answer 62: AGGRAVATING
Answer 63: MITIGATING
Answer 64: MITIGATING
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: MITIGATING
Answer 70: YES
Answer 71: YES_FIRST_TIME
Answer 72: YES
Answer 73: LEAD
Answer 74: NOT_APPLICABLE
Answer 75: CNIL found SPARTOO violated GDPR principles: excessive recording of employee calls for training;keeping bank data in calls;excessive prospect data retention;pseudonymization instead of deletion;inadequate password security;incomplete information to employees and customers;DPA imposed €250,000 fine and compliance order
Answer 76: DPA discussed Article 83(2) factors: nature/gravity/duration was aggravating;measures to mitigate damage were mitigating;technical measures were aggravating;previous infringements were mitigating;cooperation was mitigating;categories of data were aggravating;other factors were mitigating
Answer 77: 5;13;32
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_17
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: CNIL
Answer 3: NO
Answer 4: 2020
Answer 5: 11
Answer 6: 1
Answer 7: CARREFOUR FRANCE
Answer 8: PRIVATE
Answer 9: VERY_LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: RETAIL
Answer 13: NOT_APPLICABLE
Answer 14: CUSTOMER_LOYALTY_CLUBS;PROBLEMATIC_THIRD_PARTY_SHARING_STATED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: YES
Answer 19: YES
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: BREACHED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: YES
Answer 38: NOT_DISCUSSED
Answer 39: YES
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: YES
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 2250000
Answer 55: EUR
Answer 56: YES
Answer 57: 14900000000
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: MITIGATING
Answer 61: MITIGATING
Answer 62: AGGRAVATING
Answer 63: NOT_DISCUSSED
Answer 64: MITIGATING
Answer 65: MITIGATING
Answer 66: AGGRAVATING
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: MITIGATING
Answer 70: YES
Answer 71: NOT_DISCUSSED
Answer 72: NO
Answer 73: NOT_APPLICABLE
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_18
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: National Commission for Informatics and Freedoms
Answer 3: NO
Answer 4: 2020
Answer 5: 11
Answer 6: 1
Answer 7: CARREFOUR BANQUE
Answer 8: PRIVATE
Answer 9: LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: FINANCIAL
Answer 13: NOT_APPLICABLE
Answer 14: CUSTOMER_LOYALTY_CLUBS;COOKIES
Answer 15: NO
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 800000
Answer 55: EUR
Answer 56: YES
Answer 57: 308000000
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: MITIGATING
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: MITIGATING
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: guidelines on transparency within the meaning of the Regulation
Answer 75: CNIL sanctioned Carrefour Banque for GDPR violations including unfair processing by transmitting more personal data than disclosed to subscribers; failure to provide easily accessible information about data processing; and automatic cookie placement without consent. The company cooperated fully and corrected all violations before the hearing.
Answer 76: The DPA considered the nature and gravity of violations as aggravating, while cooperation and remedial actions were mitigating. The fine was set at €800,000 considering the company's financial capacity and compliance efforts.
Answer 77: 5;12;13
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_19
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: National Commission for Informatics and Freedoms
Answer 3: NO
Answer 4: 2020
Answer 5: 12
Answer 6: 2
Answer 7: GOOGLE LLC
Answer 8: PRIVATE
Answer 9: VERY_LARGE
Answer 10: NOT_APPLICABLE
Answer 11: JOINT_CONTROLLER
Answer 12: DIGITAL_SERVICES
Answer 13: NOT_APPLICABLE
Answer 14: COOKIES
Answer 15: NO
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 60000000
Answer 55: EUR
Answer 56: YES
Answer 57: 160000000000
Answer 58: USD
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NEUTRAL
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: AGGRAVATING
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: YES
Answer 73: LEAD
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_20
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: Commission Nationale de l'Informatique et des Libertés
Answer 3: NO
Answer 4: 2020
Answer 5: 12
Answer 6: 1
Answer 7: AMAZON EUROPE CORE
Answer 8: PRIVATE
Answer 9: VERY_LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: DIGITAL_SERVICES
Answer 13: NOT_APPLICABLE
Answer 14: COOKIES
Answer 15: NOT_DISCUSSED
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: YES
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The case focused on violations of Article 82 of French Data Protection Act (transposing ePrivacy Directive Article 5(3)), not GDPR legal bases. The DPA found cookies were placed without prior consent and without providing clear information about purposes and means to refuse.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 35000000
Answer 55: EUR
Answer 56: YES
Answer 57: 7700000000
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: MITIGATING
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: AGGRAVATING
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: AGGRAVATING
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NO
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The CNIL sanctioned Amazon Europe Core for violating French cookie rules (Article 82 of Data Protection Act). Cookies were placed on users' terminals without prior consent and without providing clear information about purposes and refusal means. The violation was particularly serious due to the scale of processing and financial benefit derived. The company was fined €35 million and ordered to bring processing into compliance.
Answer 76: The DPA considered nature/gravity/duration as aggravating (Art 83(2)(a)), measures to mitigate damage as mitigating (Art 83(2)(c)), categories of data as aggravating (Art 83(2)(g)), and financial benefit as aggravating (Art 83(2)(k)). Other factors were not discussed.
Answer 77: NOT_DISCUSSED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: France_21
----- RESPONSE DELIMITER -----
Answer 1: FR
Answer 2: National Commission for Informatics and Freedoms
Answer 3: NO
Answer 4: 2020
Answer 5: 12
Answer 6: 1
Answer 7: Mr. [...]
Answer 8: INDIVIDUAL
Answer 9: NOT_APPLICABLE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: HEALTH
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: NO
Answer 16: YES
Answer 17: YES
Answer 18: YES
Answer 19: YES
Answer 20: AGGRAVATING
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: BREACHED
Answer 27: NOT_DISCUSSED
Answer 28: YES
Answer 29: PATIENTS
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 3000
Answer 55: EUR
Answer 56: YES
Answer 57: 97000
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: NOT_DISCUSSED
Answer 61: MITIGATING
Answer 62: AGGRAVATING
Answer 63: NOT_DISCUSSED
